epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635180708699,2021-10-25T12.51.48.699,5.395,-0.897,-0.094,0.099
1635180708703,2021-10-25T12.51.48.703,5.399,-0.604,-0.137,0.171
1635180708709,2021-10-25T12.51.48.709,5.405,-0.945,-0.294,0.150
1635180708713,2021-10-25T12.51.48.713,5.409,-1.011,-0.207,0.121
1635180708719,2021-10-25T12.51.48.719,5.415,-0.815,-0.090,0.139
1635180708723,2021-10-25T12.51.48.723,5.419,-0.941,-0.176,0.151
1635180708729,2021-10-25T12.51.48.729,5.425,-0.989,-0.282,0.120
1635180708734,2021-10-25T12.51.48.734,5.430,-0.780,-0.189,0.119
1635180708740,2021-10-25T12.51.48.740,5.436,-0.787,-0.052,0.119
1635180708744,2021-10-25T12.51.48.744,5.440,-1.075,-0.184,0.103
1635180708748,2021-10-25T12.51.48.748,5.444,-0.834,-0.347,0.168
1635180708754,2021-10-25T12.51.48.754,5.450,-1.133,-0.208,0.087
1635180708759,2021-10-25T12.51.48.759,5.455,-1.024,-0.067,0.064
1635180708764,2021-10-25T12.51.48.764,5.460,-0.663,-0.100,0.114
1635180708769,2021-10-25T12.51.48.769,5.465,-0.632,-0.293,0.062
1635180708775,2021-10-25T12.51.48.775,5.471,-0.924,-0.233,0.047
1635180708779,2021-10-25T12.51.48.779,5.475,-0.866,-0.168,0.082
1635180708784,2021-10-25T12.51.48.784,5.480,-0.979,-0.190,0.082
1635180708789,2021-10-25T12.51.48.789,5.485,-1.015,-0.184,0.116
1635180708794,2021-10-25T12.51.48.794,5.490,-0.858,-0.220,0.099
1635180708800,2021-10-25T12.51.48.800,5.496,-0.841,-0.178,0.081
1635180708804,2021-10-25T12.51.48.804,5.500,-1.128,-0.217,0.082
1635180708810,2021-10-25T12.51.48.810,5.506,-1.074,-0.202,0.118
1635180708814,2021-10-25T12.51.48.814,5.510,-0.818,-0.211,0.055
1635180708820,2021-10-25T12.51.48.820,5.516,-0.680,-0.211,0.133
1635180708825,2021-10-25T12.51.48.825,5.521,-0.764,-0.139,0.157
1635180708829,2021-10-25T12.51.48.829,5.525,-1.037,-0.188,0.070
1635180708835,2021-10-25T12.51.48.835,5.531,-0.858,-0.252,0.030
1635180708839,2021-10-25T12.51.48.839,5.535,-0.881,-0.206,0.123
1635180708845,2021-10-25T12.51.48.845,5.541,-0.891,-0.161,0.137
1635180708849,2021-10-25T12.51.48.849,5.545,-0.938,-0.096,0.080
1635180708855,2021-10-25T12.51.48.855,5.551,-0.802,-0.151,0.077
1635180708860,2021-10-25T12.51.48.860,5.556,-0.834,-0.227,0.077
1635180708866,2021-10-25T12.51.48.866,5.562,-1.060,-0.173,0.092
1635180708870,2021-10-25T12.51.48.870,5.566,-0.901,-0.159,0.082
1635180708874,2021-10-25T12.51.48.874,5.570,-0.767,-0.188,0.115
1635180708880,2021-10-25T12.51.48.880,5.576,-0.807,-0.214,0.182
1635180708885,2021-10-25T12.51.48.885,5.581,-1.012,-0.175,0.191
1635180708890,2021-10-25T12.51.48.890,5.586,-1.075,-0.095,0.167
1635180708895,2021-10-25T12.51.48.895,5.591,-0.792,-0.147,0.176
1635180708901,2021-10-25T12.51.48.901,5.597,-0.883,-0.253,0.109
1635180708905,2021-10-25T12.51.48.905,5.601,-1.052,-0.191,0.079
1635180708909,2021-10-25T12.51.48.909,5.605,-0.914,-0.158,0.071
1635180708915,2021-10-25T12.51.48.915,5.611,-0.951,-0.233,0.085
1635180708920,2021-10-25T12.51.48.920,5.616,-0.981,-0.273,0.129
1635180708926,2021-10-25T12.51.48.926,5.622,-0.907,-0.185,0.113
1635180708930,2021-10-25T12.51.48.930,5.626,-0.785,-0.144,0.090
1635180708936,2021-10-25T12.51.48.936,5.632,-0.728,-0.244,0.094
1635180708940,2021-10-25T12.51.48.940,5.636,-0.913,-0.201,0.128
1635180708946,2021-10-25T12.51.48.946,5.642,-0.909,-0.093,0.146
1635180708950,2021-10-25T12.51.48.950,5.646,-0.779,-0.167,0.115
1635180708955,2021-10-25T12.51.48.955,5.651,-0.808,-0.251,0.118
1635180708961,2021-10-25T12.51.48.961,5.657,-0.850,-0.178,0.159
1635180708965,2021-10-25T12.51.48.965,5.661,-0.906,-0.086,0.226
1635180708971,2021-10-25T12.51.48.971,5.667,-1.000,-0.224,0.125
1635180708975,2021-10-25T12.51.48.975,5.671,-1.052,-0.249,0.081
1635180708981,2021-10-25T12.51.48.981,5.677,-1.033,-0.198,0.085
1635180708986,2021-10-25T12.51.48.986,5.682,-0.917,-0.201,0.178
1635180708990,2021-10-25T12.51.48.990,5.686,-0.936,-0.211,0.201
1635180708996,2021-10-25T12.51.48.996,5.692,-0.959,-0.128,0.187
1635180709000,2021-10-25T12.51.49.000,5.696,-0.890,-0.161,0.168
1635180709006,2021-10-25T12.51.49.006,5.702,-0.859,-0.238,0.117
1635180709011,2021-10-25T12.51.49.011,5.707,-0.872,-0.195,0.097
1635180709016,2021-10-25T12.51.49.016,5.712,-0.813,-0.122,0.214
1635180709021,2021-10-25T12.51.49.021,5.717,-0.832,-0.123,0.197
1635180709027,2021-10-25T12.51.49.027,5.723,-0.896,-0.164,0.102
1635180709031,2021-10-25T12.51.49.031,5.727,-0.840,-0.162,0.147
1635180709035,2021-10-25T12.51.49.035,5.731,-0.824,-0.171,0.152
1635180709041,2021-10-25T12.51.49.041,5.737,-0.846,-0.213,0.128
1635180709046,2021-10-25T12.51.49.046,5.742,-0.927,-0.188,0.137
1635180709052,2021-10-25T12.51.49.052,5.748,-1.003,-0.208,0.151
1635180709056,2021-10-25T12.51.49.056,5.752,-0.914,-0.229,0.121
1635180709062,2021-10-25T12.51.49.062,5.758,-0.958,-0.215,0.117
1635180709066,2021-10-25T12.51.49.066,5.762,-1.044,-0.208,0.159
1635180709072,2021-10-25T12.51.49.072,5.768,-1.010,-0.233,0.149
1635180709076,2021-10-25T12.51.49.076,5.772,-0.922,-0.175,0.209
1635180709081,2021-10-25T12.51.49.081,5.777,-0.879,-0.191,0.174
1635180709087,2021-10-25T12.51.49.087,5.783,-0.911,-0.206,0.140
1635180709091,2021-10-25T12.51.49.091,5.787,-0.904,-0.180,0.169
1635180709097,2021-10-25T12.51.49.097,5.793,-0.856,-0.157,0.191
1635180709101,2021-10-25T12.51.49.101,5.797,-0.876,-0.146,0.216
1635180709107,2021-10-25T12.51.49.107,5.803,-0.866,-0.160,0.190
1635180709112,2021-10-25T12.51.49.112,5.808,-0.876,-0.218,0.086
1635180709116,2021-10-25T12.51.49.116,5.812,-0.875,-0.214,0.107
1635180709122,2021-10-25T12.51.49.122,5.818,-0.924,-0.197,0.101
1635180709126,2021-10-25T12.51.49.126,5.822,-0.874,-0.207,0.092
1635180709132,2021-10-25T12.51.49.132,5.828,-0.914,-0.198,0.110
1635180709137,2021-10-25T12.51.49.137,5.833,-0.876,-0.193,0.146
1635180709142,2021-10-25T12.51.49.142,5.838,-0.880,-0.168,0.190
1635180709147,2021-10-25T12.51.49.147,5.843,-0.876,-0.174,0.175
1635180709153,2021-10-25T12.51.49.153,5.849,-0.914,-0.182,0.159
1635180709157,2021-10-25T12.51.49.157,5.853,-0.919,-0.208,0.149
1635180709161,2021-10-25T12.51.49.161,5.857,-0.930,-0.201,0.171
1635180709167,2021-10-25T12.51.49.167,5.863,-0.954,-0.221,0.125
1635180709172,2021-10-25T12.51.49.172,5.868,-0.984,-0.216,0.148
1635180709178,2021-10-25T12.51.49.178,5.874,-0.942,-0.197,0.188
1635180709182,2021-10-25T12.51.49.182,5.878,-0.967,-0.236,0.139
1635180709188,2021-10-25T12.51.49.188,5.884,-1.123,-0.253,0.370
1635180709192,2021-10-25T12.51.49.192,5.888,-0.875,-0.380,2.037
1635180709197,2021-10-25T12.51.49.197,5.893,0.050,0.778,5.232
1635180709202,2021-10-25T12.51.49.202,5.898,-1.847,-0.314,6.247
1635180709207,2021-10-25T12.51.49.207,5.903,-0.217,-0.245,7.906
1635180709213,2021-10-25T12.51.49.213,5.909,-0.616,0.913,9.207
1635180709217,2021-10-25T12.51.49.217,5.913,-1.425,-0.656,9.082
1635180709223,2021-10-25T12.51.49.223,5.919,-0.690,-0.911,8.390
1635180709227,2021-10-25T12.51.49.227,5.923,-1.362,-0.552,5.701
1635180709232,2021-10-25T12.51.49.232,5.928,-1.393,-0.675,3.772
1635180709238,2021-10-25T12.51.49.238,5.934,-1.097,-0.343,2.985
1635180709242,2021-10-25T12.51.49.242,5.938,-0.716,-0.284,1.756
1635180709248,2021-10-25T12.51.49.248,5.944,-1.266,-0.188,0.726
1635180709252,2021-10-25T12.51.49.252,5.948,-0.876,0.492,0.502
1635180709258,2021-10-25T12.51.49.258,5.954,-0.658,0.248,0.113
1635180709263,2021-10-25T12.51.49.263,5.959,-0.479,0.052,-0.222
1635180709268,2021-10-25T12.51.49.268,5.964,-0.355,0.044,-0.245
1635180709273,2021-10-25T12.51.49.273,5.969,0.216,0.090,-0.078
1635180709277,2021-10-25T12.51.49.277,5.973,-0.120,-0.012,-0.111
1635180709283,2021-10-25T12.51.49.283,5.979,-0.933,-0.231,-0.068
1635180709287,2021-10-25T12.51.49.287,5.983,-0.862,-0.207,-0.021
1635180709293,2021-10-25T12.51.49.293,5.989,-0.652,-0.294,-0.152
1635180709298,2021-10-25T12.51.49.298,5.994,-1.069,-0.332,-0.169
1635180709304,2021-10-25T12.51.49.304,6.000,-1.298,-0.399,-0.054
1635180709308,2021-10-25T12.51.49.308,6.004,-0.802,-0.236,0.081
1635180709314,2021-10-25T12.51.49.314,6.010,-0.585,-0.104,-0.069
1635180709318,2021-10-25T12.51.49.318,6.014,-0.422,-0.308,-0.103
1635180709323,2021-10-25T12.51.49.323,6.019,-0.260,-0.204,0.051
1635180709328,2021-10-25T12.51.49.328,6.024,-0.565,-0.062,0.048
1635180709333,2021-10-25T12.51.49.333,6.029,-1.237,-0.080,-0.037
1635180709339,2021-10-25T12.51.49.339,6.035,-1.529,-0.249,-0.099
1635180709343,2021-10-25T12.51.49.343,6.039,-1.396,-0.203,-0.063
1635180709349,2021-10-25T12.51.49.349,6.045,-1.366,-0.257,-0.096
1635180709353,2021-10-25T12.51.49.353,6.049,-1.347,-0.420,-0.019
1635180709358,2021-10-25T12.51.49.358,6.054,-1.213,-0.463,-0.030
1635180709364,2021-10-25T12.51.49.364,6.060,-1.072,-0.372,-0.033
1635180709368,2021-10-25T12.51.49.368,6.064,-0.880,-0.385,-0.053
1635180709374,2021-10-25T12.51.49.374,6.070,-0.616,-0.295,-0.024
1635180709378,2021-10-25T12.51.49.378,6.074,-0.443,-0.076,-0.005
1635180709384,2021-10-25T12.51.49.384,6.080,-0.598,-0.081,-0.068
1635180709388,2021-10-25T12.51.49.388,6.084,-0.553,-0.037,0.019
1635180709394,2021-10-25T12.51.49.394,6.090,-0.501,0.073,-0.011
1635180709399,2021-10-25T12.51.49.399,6.095,-0.625,0.082,0.023
1635180709403,2021-10-25T12.51.49.403,6.099,-0.990,0.036,0.055
1635180709409,2021-10-25T12.51.49.409,6.105,-1.309,0.088,0.055
1635180709413,2021-10-25T12.51.49.413,6.109,-1.375,0.089,0.064
1635180709419,2021-10-25T12.51.49.419,6.115,-1.466,0.017,0.098
1635180709424,2021-10-25T12.51.49.424,6.120,-1.365,-0.019,0.075
1635180709430,2021-10-25T12.51.49.430,6.126,-0.960,-0.170,0.020
1635180709434,2021-10-25T12.51.49.434,6.130,-0.688,-0.309,0.025
1635180709438,2021-10-25T12.51.49.438,6.134,-0.444,-0.383,-0.004
1635180709444,2021-10-25T12.51.49.444,6.140,-0.440,-0.435,0.058
1635180709449,2021-10-25T12.51.49.449,6.145,-0.643,-0.489,0.021
1635180709454,2021-10-25T12.51.49.454,6.150,-0.784,-0.392,0.111
1635180709459,2021-10-25T12.51.49.459,6.155,-1.118,-0.293,0.174
1635180709465,2021-10-25T12.51.49.465,6.161,-1.197,-0.348,0.120
1635180709469,2021-10-25T12.51.49.469,6.165,-1.292,-0.174,0.193
1635180709475,2021-10-25T12.51.49.475,6.171,-1.202,-0.195,0.106
1635180709479,2021-10-25T12.51.49.479,6.175,-1.156,-0.189,0.096
1635180709484,2021-10-25T12.51.49.484,6.180,-0.988,-0.056,0.037
1635180709490,2021-10-25T12.51.49.490,6.186,-0.773,-0.004,0.096
1635180709494,2021-10-25T12.51.49.494,6.190,-0.612,-0.083,0.104
1635180709500,2021-10-25T12.51.49.500,6.196,-0.698,-0.029,0.104
1635180709504,2021-10-25T12.51.49.504,6.200,-0.509,-0.113,0.060
1635180709510,2021-10-25T12.51.49.510,6.206,-0.505,-0.331,0.047
1635180709514,2021-10-25T12.51.49.514,6.210,-0.695,-0.287,0.099
1635180709520,2021-10-25T12.51.49.520,6.216,-0.687,-0.354,0.166
1635180709525,2021-10-25T12.51.49.525,6.221,-0.957,-0.482,0.090
1635180709529,2021-10-25T12.51.49.529,6.225,-1.163,-0.358,0.060
1635180709535,2021-10-25T12.51.49.535,6.231,-1.275,-0.260,0.124
1635180709539,2021-10-25T12.51.49.539,6.235,-1.320,-0.277,0.056
1635180709545,2021-10-25T12.51.49.545,6.241,-1.206,-0.043,0.147
1635180709550,2021-10-25T12.51.49.550,6.246,-1.252,0.061,0.264
1635180709555,2021-10-25T12.51.49.555,6.251,-1.079,-0.109,0.658
1635180709560,2021-10-25T12.51.49.560,6.256,-0.988,-0.187,1.282
1635180709566,2021-10-25T12.51.49.566,6.262,-0.326,0.258,2.753
1635180709570,2021-10-25T12.51.49.570,6.266,-0.399,0.323,3.709
1635180709575,2021-10-25T12.51.49.575,6.271,-1.194,-0.550,2.656
1635180709580,2021-10-25T12.51.49.580,6.276,-0.528,-0.122,3.126
1635180709585,2021-10-25T12.51.49.585,6.281,-0.839,-0.142,3.337
1635180709591,2021-10-25T12.51.49.591,6.287,-0.845,-0.670,2.723
1635180709595,2021-10-25T12.51.49.595,6.291,-0.762,-0.141,2.679
1635180709601,2021-10-25T12.51.49.601,6.297,-0.863,-0.317,1.655
1635180709605,2021-10-25T12.51.49.605,6.301,-0.798,-0.382,1.145
1635180709610,2021-10-25T12.51.49.610,6.306,-1.047,0.008,1.013
1635180709616,2021-10-25T12.51.49.616,6.312,-0.728,0.189,0.755
1635180709620,2021-10-25T12.51.49.620,6.316,-0.839,0.116,0.406
1635180709626,2021-10-25T12.51.49.626,6.322,-0.936,0.087,0.056
1635180709630,2021-10-25T12.51.49.630,6.326,-0.547,0.136,-0.004
1635180709636,2021-10-25T12.51.49.636,6.332,-0.709,-0.141,-0.141
1635180709640,2021-10-25T12.51.49.640,6.336,-1.150,-0.467,-0.280
1635180709645,2021-10-25T12.51.49.645,6.341,-0.913,-0.432,-0.096
1635180709651,2021-10-25T12.51.49.651,6.347,-0.764,-0.438,0.011
1635180709655,2021-10-25T12.51.49.655,6.351,-1.262,-0.724,-0.154
1635180709661,2021-10-25T12.51.49.661,6.357,-1.197,-0.629,-0.142
1635180709665,2021-10-25T12.51.49.665,6.361,-0.908,-0.369,-0.046
1635180709671,2021-10-25T12.51.49.671,6.367,-0.867,-0.343,-0.037
1635180709676,2021-10-25T12.51.49.676,6.372,-0.936,-0.208,-0.002
1635180709681,2021-10-25T12.51.49.681,6.377,-0.661,0.009,0.026
1635180709686,2021-10-25T12.51.49.686,6.382,-0.794,0.087,0.033
1635180709690,2021-10-25T12.51.49.690,6.386,-0.973,-0.030,0.015
1635180709696,2021-10-25T12.51.49.696,6.392,-0.966,-0.003,0.051
1635180709700,2021-10-25T12.51.49.700,6.396,-0.988,0.004,0.096
1635180709706,2021-10-25T12.51.49.706,6.402,-0.975,-0.202,0.101
1635180709711,2021-10-25T12.51.49.711,6.407,-1.036,-0.278,0.068
1635180709717,2021-10-25T12.51.49.717,6.413,-1.047,-0.218,0.066
1635180709721,2021-10-25T12.51.49.721,6.417,-0.917,-0.373,-0.115
1635180709727,2021-10-25T12.51.49.727,6.423,-0.849,-0.248,-0.038
1635180709731,2021-10-25T12.51.49.731,6.427,-0.721,-0.072,0.102
1635180709736,2021-10-25T12.51.49.736,6.432,-0.550,-0.073,0.142
1635180709742,2021-10-25T12.51.49.742,6.438,-0.737,0.022,0.203
1635180709746,2021-10-25T12.51.49.746,6.442,-0.925,0.053,0.400
1635180709752,2021-10-25T12.51.49.752,6.448,-0.931,-0.042,0.718
1635180709756,2021-10-25T12.51.49.756,6.452,-0.977,-0.144,1.025
1635180709762,2021-10-25T12.51.49.762,6.458,-1.218,-0.165,1.285
1635180709766,2021-10-25T12.51.49.766,6.462,-1.186,-0.217,1.539
1635180709771,2021-10-25T12.51.49.771,6.467,-1.043,-0.363,1.611
1635180709777,2021-10-25T12.51.49.777,6.473,-1.084,-0.356,1.617
1635180709781,2021-10-25T12.51.49.781,6.477,-0.782,-0.300,1.543
1635180709787,2021-10-25T12.51.49.787,6.483,-0.734,-0.286,1.465
1635180709791,2021-10-25T12.51.49.791,6.487,-0.521,-0.232,1.314
1635180709797,2021-10-25T12.51.49.797,6.493,-0.540,-0.074,1.154
1635180709802,2021-10-25T12.51.49.802,6.498,-0.620,-0.051,0.923
1635180709807,2021-10-25T12.51.49.807,6.503,-0.681,-0.076,0.684
1635180709812,2021-10-25T12.51.49.812,6.508,-0.878,-0.034,0.507
1635180709816,2021-10-25T12.51.49.816,6.512,-0.933,-0.093,0.287
1635180709822,2021-10-25T12.51.49.822,6.518,-1.121,-0.157,0.167
1635180709826,2021-10-25T12.51.49.826,6.522,-1.059,-0.247,0.088
1635180709832,2021-10-25T12.51.49.832,6.528,-1.070,-0.318,-0.020
1635180709837,2021-10-25T12.51.49.837,6.533,-1.077,-0.333,-0.068
1635180709843,2021-10-25T12.51.49.843,6.539,-0.854,-0.324,0.029
1635180709847,2021-10-25T12.51.49.847,6.543,-0.900,-0.388,-0.012
1635180709851,2021-10-25T12.51.49.851,6.547,-0.785,-0.285,0.097
1635180709857,2021-10-25T12.51.49.857,6.553,-0.719,-0.240,0.156
1635180709862,2021-10-25T12.51.49.862,6.558,-0.728,-0.239,0.215
1635180709867,2021-10-25T12.51.49.867,6.563,-0.766,-0.221,0.266
1635180709872,2021-10-25T12.51.49.872,6.568,-0.960,-0.174,0.361
1635180709878,2021-10-25T12.51.49.878,6.574,-1.124,-0.184,0.466
1635180709882,2021-10-25T12.51.49.882,6.578,-1.127,-0.172,0.606
1635180709888,2021-10-25T12.51.49.888,6.584,-1.163,-0.140,0.672
1635180709892,2021-10-25T12.51.49.892,6.588,-1.218,-0.109,0.757
1635180709897,2021-10-25T12.51.49.897,6.593,-1.041,-0.109,0.817
1635180709903,2021-10-25T12.51.49.903,6.599,-0.834,-0.064,0.858
1635180709907,2021-10-25T12.51.49.907,6.603,-0.744,-0.018,0.879
1635180709913,2021-10-25T12.51.49.913,6.609,-0.626,-0.008,0.891
1635180709917,2021-10-25T12.51.49.917,6.613,-0.474,-0.041,0.833
1635180709923,2021-10-25T12.51.49.923,6.619,-0.609,-0.047,0.746
1635180709928,2021-10-25T12.51.49.928,6.624,-0.644,-0.109,0.636
1635180709933,2021-10-25T12.51.49.933,6.629,-0.788,-0.160,0.601
1635180709938,2021-10-25T12.51.49.938,6.634,-0.889,-0.169,0.550
1635180709942,2021-10-25T12.51.49.942,6.638,-0.955,-0.193,0.466
1635180709948,2021-10-25T12.51.49.948,6.644,-1.104,-0.248,0.383
1635180709952,2021-10-25T12.51.49.952,6.648,-1.175,-0.290,0.310
1635180709958,2021-10-25T12.51.49.958,6.654,-1.152,-0.279,0.314
1635180709963,2021-10-25T12.51.49.963,6.659,-1.000,-0.283,0.351
1635180709969,2021-10-25T12.51.49.969,6.665,-1.028,-0.294,0.342
1635180709973,2021-10-25T12.51.49.973,6.669,-0.904,-0.284,0.340
1635180709977,2021-10-25T12.51.49.977,6.673,-0.852,-0.269,0.389
1635180709983,2021-10-25T12.51.49.983,6.679,-0.756,-0.275,0.436
1635180709988,2021-10-25T12.51.49.988,6.684,-0.719,-0.249,0.489
1635180709993,2021-10-25T12.51.49.993,6.689,-0.838,-0.223,0.528
1635180709998,2021-10-25T12.51.49.998,6.694,-0.762,-0.249,0.573
1635180710004,2021-10-25T12.51.50.004,6.700,-0.933,-0.221,0.605
1635180710008,2021-10-25T12.51.50.008,6.704,-0.921,-0.173,0.618
1635180710013,2021-10-25T12.51.50.013,6.709,-0.925,-0.164,0.622
1635180710018,2021-10-25T12.51.50.018,6.714,-1.004,-0.147,0.628
1635180710023,2021-10-25T12.51.50.023,6.719,-0.976,-0.080,0.654
1635180710029,2021-10-25T12.51.50.029,6.725,-0.863,-0.054,0.636
1635180710033,2021-10-25T12.51.50.033,6.729,-0.789,-0.077,0.586
1635180710039,2021-10-25T12.51.50.039,6.735,-0.769,-0.085,0.537
1635180710043,2021-10-25T12.51.50.043,6.739,-0.752,-0.077,0.520
1635180710049,2021-10-25T12.51.50.049,6.745,-0.742,-0.125,0.498
1635180710054,2021-10-25T12.51.50.054,6.750,-0.810,-0.172,0.486
1635180710058,2021-10-25T12.51.50.058,6.754,-0.907,-0.193,0.454
1635180710064,2021-10-25T12.51.50.064,6.760,-0.983,-0.227,0.418
1635180710068,2021-10-25T12.51.50.068,6.764,-1.034,-0.263,0.424
1635180710074,2021-10-25T12.51.50.074,6.770,-1.098,-0.250,0.459
1635180710078,2021-10-25T12.51.50.078,6.774,-1.060,-0.221,0.501
1635180710084,2021-10-25T12.51.50.084,6.780,-1.042,-0.231,0.484
1635180710089,2021-10-25T12.51.50.089,6.785,-1.007,-0.226,0.477
1635180710093,2021-10-25T12.51.50.093,6.789,-0.928,-0.180,0.528
1635180710099,2021-10-25T12.51.50.099,6.795,-0.872,-0.148,0.582
1635180710103,2021-10-25T12.51.50.103,6.799,-0.704,-0.174,0.580
1635180710109,2021-10-25T12.51.50.109,6.805,-0.727,-0.190,0.532
1635180710114,2021-10-25T12.51.50.114,6.810,-0.770,-0.202,0.518
1635180710119,2021-10-25T12.51.50.119,6.815,-0.710,-0.219,0.556
1635180710124,2021-10-25T12.51.50.124,6.820,-0.793,-0.205,0.593
1635180710130,2021-10-25T12.51.50.130,6.826,-0.803,-0.205,0.565
1635180710134,2021-10-25T12.51.50.134,6.830,-0.931,-0.205,0.532
1635180710138,2021-10-25T12.51.50.138,6.834,-0.968,-0.216,0.515
1635180710144,2021-10-25T12.51.50.144,6.840,-0.943,-0.184,0.542
1635180710149,2021-10-25T12.51.50.149,6.845,-0.980,-0.154,0.542
1635180710155,2021-10-25T12.51.50.155,6.851,-0.985,-0.166,0.520
1635180710159,2021-10-25T12.51.50.159,6.855,-0.924,-0.167,0.496
1635180710165,2021-10-25T12.51.50.165,6.861,-0.901,-0.142,0.488
1635180710169,2021-10-25T12.51.50.169,6.865,-0.904,-0.140,0.501
1635180710175,2021-10-25T12.51.50.175,6.871,-0.883,-0.167,0.514
1635180710180,2021-10-25T12.51.50.180,6.876,-0.859,-0.191,0.498
1635180710184,2021-10-25T12.51.50.184,6.880,-0.887,-0.208,0.481
1635180710190,2021-10-25T12.51.50.190,6.886,-0.921,-0.226,0.489
1635180710194,2021-10-25T12.51.50.194,6.890,-0.920,-0.221,0.509
1635180710200,2021-10-25T12.51.50.200,6.896,-0.915,-0.188,0.523
1635180710204,2021-10-25T12.51.50.204,6.900,-0.942,-0.174,0.528
1635180710210,2021-10-25T12.51.50.210,6.906,-0.934,-0.156,0.543
1635180710215,2021-10-25T12.51.50.215,6.911,-0.878,-0.121,0.560
1635180710219,2021-10-25T12.51.50.219,6.915,-0.830,-0.107,0.566
1635180710225,2021-10-25T12.51.50.225,6.921,-0.808,-0.128,0.552
1635180710229,2021-10-25T12.51.50.229,6.925,-0.813,-0.150,0.542
1635180710235,2021-10-25T12.51.50.235,6.931,-0.778,-0.171,0.537
1635180710240,2021-10-25T12.51.50.240,6.936,-0.811,-0.205,0.527
1635180710245,2021-10-25T12.51.50.245,6.941,-0.861,-0.245,0.516
1635180710250,2021-10-25T12.51.50.250,6.946,-0.886,-0.266,0.505
1635180710256,2021-10-25T12.51.50.256,6.952,-0.918,-0.268,0.508
1635180710260,2021-10-25T12.51.50.260,6.956,-0.968,-0.275,0.510
1635180710264,2021-10-25T12.51.50.264,6.960,-0.993,-0.262,0.506
1635180710270,2021-10-25T12.51.50.270,6.966,-0.971,-0.222,0.519
1635180710275,2021-10-25T12.51.50.275,6.971,-0.967,-0.192,0.531
1635180710281,2021-10-25T12.51.50.281,6.977,-0.970,-0.167,0.532
1635180710285,2021-10-25T12.51.50.285,6.981,-0.921,-0.139,0.530
1635180710291,2021-10-25T12.51.50.291,6.987,-0.884,-0.128,0.526
1635180710295,2021-10-25T12.51.50.295,6.991,-0.861,-0.137,0.521
1635180710300,2021-10-25T12.51.50.300,6.996,-0.839,-0.144,0.521
1635180710305,2021-10-25T12.51.50.305,7.001,-0.828,-0.157,0.511
1635180710310,2021-10-25T12.51.50.310,7.006,-0.836,-0.173,0.509
1635180710316,2021-10-25T12.51.50.316,7.012,-0.849,-0.180,0.510
1635180710320,2021-10-25T12.51.50.320,7.016,-0.864,-0.180,0.521
1635180710326,2021-10-25T12.51.50.326,7.022,-0.875,-0.173,0.525
1635180710330,2021-10-25T12.51.50.330,7.026,-0.884,-0.165,0.533
1635180710336,2021-10-25T12.51.50.336,7.032,-0.885,-0.154,0.535
1635180710341,2021-10-25T12.51.50.341,7.037,-0.885,-0.150,0.547
1635180710345,2021-10-25T12.51.50.345,7.041,-0.890,-0.152,0.554
1635180710351,2021-10-25T12.51.50.351,7.047,-0.894,-0.163,0.546
1635180710355,2021-10-25T12.51.50.355,7.051,-0.917,-0.189,0.534
1635180710361,2021-10-25T12.51.50.361,7.057,-0.921,-0.218,0.531
1635180710366,2021-10-25T12.51.50.366,7.062,-0.923,-0.237,0.516
1635180710371,2021-10-25T12.51.50.371,7.067,-0.928,-0.257,0.493
1635180710376,2021-10-25T12.51.50.376,7.072,-0.931,-0.275,0.483
1635180710382,2021-10-25T12.51.50.382,7.078,-0.919,-0.265,0.494
1635180710386,2021-10-25T12.51.50.386,7.082,-0.913,-0.233,0.503
1635180710390,2021-10-25T12.51.50.390,7.086,-0.898,-0.210,0.512
1635180710396,2021-10-25T12.51.50.396,7.092,-0.885,-0.187,0.519
1635180710401,2021-10-25T12.51.50.401,7.097,-0.864,-0.146,0.534
1635180710407,2021-10-25T12.51.50.407,7.103,-0.846,-0.127,0.550
1635180710412,2021-10-25T12.51.50.412,7.108,-0.845,-0.128,0.550
1635180710417,2021-10-25T12.51.50.417,7.113,-0.846,-0.132,0.537
1635180710421,2021-10-25T12.51.50.421,7.117,-0.845,-0.133,0.532
1635180710426,2021-10-25T12.51.50.426,7.122,-0.858,-0.151,0.543
1635180710431,2021-10-25T12.51.50.431,7.127,-0.878,-0.170,0.537
1635180710436,2021-10-25T12.51.50.436,7.132,-0.896,-0.181,0.521
1635180710442,2021-10-25T12.51.50.442,7.138,-0.908,-0.200,0.507
1635180710446,2021-10-25T12.51.50.446,7.142,-0.913,-0.211,0.516
1635180710452,2021-10-25T12.51.50.452,7.148,-0.917,-0.198,0.522
1635180710456,2021-10-25T12.51.50.456,7.152,-0.918,-0.187,0.516
1635180710461,2021-10-25T12.51.50.461,7.157,-0.922,-0.192,0.514
1635180710467,2021-10-25T12.51.50.467,7.163,-0.925,-0.188,0.521
1635180710471,2021-10-25T12.51.50.471,7.167,-0.915,-0.175,0.522
1635180710477,2021-10-25T12.51.50.477,7.173,-0.910,-0.184,0.519
1635180710481,2021-10-25T12.51.50.481,7.177,-0.914,-0.201,0.516
1635180710487,2021-10-25T12.51.50.487,7.183,-0.900,-0.206,0.516
1635180710492,2021-10-25T12.51.50.492,7.188,-0.884,-0.205,0.514
